node,train_mask,val_mask,test_mask,label,is_anchor
5548,1,0,0,0,0
5549,0,0,1,0,0
5550,0,1,0,0,0
5551,1,0,0,0,0
5552,1,0,0,0,0
5553,0,0,1,0,0
5554,1,0,0,0,0
5555,1,0,0,0,0
5556,1,0,0,0,0
5557,1,0,0,0,0
5558,0,1,0,0,0
5559,1,0,0,0,0
5560,1,0,0,0,0
5561,0,1,0,0,0
5563,1,0,0,0,0
5564,0,1,0,0,0
5566,0,1,0,0,0
5567,0,0,1,0,0
5568,0,1,0,0,0
5524,0,1,0,0,0
5569,1,0,0,0,0
5570,1,0,0,0,0
5573,1,0,0,0,0
5574,0,1,0,0,0
5575,1,0,0,0,0
5576,1,0,0,0,0
5577,1,0,0,0,0
5579,0,1,0,0,0
5580,1,0,0,0,0
5581,1,0,0,0,0
5582,0,1,0,0,0
5583,1,0,0,0,0
5585,1,0,0,0,0
5586,1,0,0,0,0
5587,0,1,0,0,0
5588,1,0,0,0,0
5589,1,0,0,0,0
5590,1,0,0,0,0
5591,1,0,0,0,0
5592,0,0,1,0,0
5593,1,0,0,0,0
5594,1,0,0,0,0
5596,1,0,0,0,0
5597,1,0,0,0,0
5598,0,0,1,0,0
5599,1,0,0,0,0
5507,1,0,0,0,0
5595,1,0,0,0,0
5601,1,0,0,0,0
5600,1,0,0,0,0
5603,1,0,0,0,0
5604,1,0,0,0,0
5607,0,0,1,0,0
5609,0,1,0,0,0
5610,0,1,0,0,0
5571,1,0,0,0,0
5611,1,0,0,0,0
5608,1,0,0,0,0
5612,0,1,0,0,0
5614,0,0,1,0,0
5615,1,0,0,0,0
5616,1,0,0,0,0
5617,0,1,0,0,0
5618,0,0,1,0,0
5619,0,0,1,0,0
5622,1,0,0,0,0
5623,0,1,0,0,0
5624,1,0,0,0,0
5625,1,0,0,0,0
5626,1,0,0,0,0
5627,1,0,0,0,0
5606,0,0,1,0,0
5602,1,0,0,0,0
5631,0,0,1,0,0
5630,1,0,0,0,0
5633,1,0,0,0,0
5634,0,0,1,0,0
5635,1,0,0,0,0
5632,1,0,0,0,0
5636,1,0,0,0,0
5613,0,0,1,0,0
5638,0,1,0,0,0
5639,1,0,0,0,0
5640,1,0,0,0,0
5641,1,0,0,0,0
5643,0,1,0,0,0
5644,0,0,1,0,0
5645,1,0,0,0,0
5646,0,1,0,0,0
5648,1,0,0,0,0
5649,0,0,1,0,0
5650,1,0,0,0,0
5647,1,0,0,0,0
5652,0,1,0,0,0
5653,1,0,0,0,0
5654,1,0,0,0,0
5655,1,0,0,0,0
5656,0,0,1,0,0
5657,1,0,0,0,0
5658,1,0,0,0,0
5659,1,0,0,0,0
5660,0,1,0,0,0
5661,1,0,0,0,0
5662,1,0,0,0,0
5663,1,0,0,0,0
5664,1,0,0,0,0
5665,1,0,0,0,0
5666,1,0,0,0,0
5667,1,0,0,0,0
5668,0,0,1,0,0
5669,0,1,0,0,0
5670,1,0,0,0,0
5672,1,0,0,0,0
5673,1,0,0,0,0
5674,1,0,0,0,0
5675,0,0,1,0,0
5676,1,0,0,0,0
5565,0,0,1,0,0
5678,1,0,0,0,0
5679,1,0,0,0,0
5680,1,0,0,0,0
5682,0,1,0,0,0
5683,1,0,0,0,0
5685,0,0,1,0,0
5686,1,0,0,0,0
5687,1,0,0,0,0
5642,0,0,1,0,0
5688,1,0,0,0,0
5689,1,0,0,0,0
5691,0,1,0,0,0
5692,1,0,0,0,0
5694,0,1,0,0,0
5695,1,0,0,0,0
5677,0,0,1,0,0
5578,0,1,0,0,0
5698,0,1,0,0,0
5700,1,0,0,0,0
5703,0,0,1,0,0
5704,1,0,0,0,0
5699,0,0,1,0,0
5706,1,0,0,0,0
5705,0,1,0,0,0
5684,1,0,0,0,0
5545,0,1,0,0,0
5707,1,0,0,0,0
5708,1,0,0,0,0
5709,0,0,1,1,1
5710,1,0,0,0,0
5711,1,0,0,0,0
5712,1,0,0,0,0
5713,1,0,0,0,0
5714,0,1,0,0,0
5715,0,1,0,0,0
5701,0,0,1,0,0
5717,1,0,0,0,0
5718,1,0,0,0,0
5719,0,0,1,0,0
5720,1,0,0,0,0
5721,1,0,0,0,0
5722,0,0,1,0,0
5723,1,0,0,0,0
5724,0,1,0,0,0
5725,0,0,1,0,0
5726,0,0,1,0,0
5729,1,0,0,0,0
5730,1,0,0,0,0
5731,1,0,0,0,0
5732,0,0,1,0,0
5733,0,0,1,0,0
5520,0,0,1,0,0
5736,1,0,0,0,0
5737,1,0,0,0,0
5738,0,1,0,0,0
5739,0,1,0,0,0
5740,0,1,0,0,0
5741,1,0,0,0,0
5742,1,0,0,0,0
5744,1,0,0,0,0
5743,1,0,0,0,0
5702,0,1,0,0,0
5745,0,0,1,0,0
5746,1,0,0,0,0
5747,1,0,0,0,0
5748,0,1,0,0,0
5749,0,0,1,0,0
5750,1,0,0,0,0
5752,1,0,0,0,0
5753,1,0,0,0,0
5755,1,0,0,0,0
5756,0,1,0,0,0
5754,1,0,0,0,0
5757,1,0,0,0,0
5759,1,0,0,0,0
5760,1,0,0,0,0
5761,1,0,0,0,0
5762,0,0,1,0,0
5763,0,0,1,0,0
5764,1,0,0,0,0
5765,1,0,0,0,0
5767,1,0,0,0,0
5768,1,0,0,0,0
5693,0,1,0,0,0
5770,1,0,0,0,0
5772,0,0,1,0,0
5773,1,0,0,0,0
5774,0,1,0,0,0
5681,1,0,0,0,0
5775,0,1,0,0,0
5776,1,0,0,0,0
5777,1,0,0,0,0
5778,1,0,0,0,0
5766,0,0,1,0,0
5779,0,0,1,0,0
5780,0,0,1,0,0
5781,1,0,0,0,0
5782,0,1,0,0,0
5783,0,0,1,0,0
5784,1,0,0,0,0
5785,0,0,1,0,0
5786,1,0,0,0,0
5788,0,0,1,0,0
5789,0,0,1,0,0
5790,0,0,1,0,0
5791,0,0,1,0,0
5792,0,1,0,0,0
5795,0,0,1,0,0
5796,1,0,0,0,0
5797,1,0,0,0,0
5798,0,1,0,0,0
5799,0,0,1,0,0
5800,0,0,1,0,0
5801,0,1,0,0,0
5793,1,0,0,0,0
5802,0,0,1,0,0
5803,1,0,0,0,0
5804,1,0,0,0,0
5805,0,0,1,0,0
5806,1,0,0,0,0
5807,1,0,0,0,0
5808,0,1,0,0,0
5809,1,0,0,0,0
5769,1,0,0,0,0
5810,0,1,0,0,0
5813,1,0,0,0,0
5815,0,0,1,0,0
5816,1,0,0,0,0
5814,0,0,1,0,0
5818,1,0,0,0,0
5819,0,1,0,0,0
5629,1,0,0,0,0
5820,0,1,0,0,0
5811,1,0,0,0,0
5822,1,0,0,0,0
5823,1,0,0,0,0
5821,0,0,1,0,0
5824,1,0,0,0,0
5825,1,0,0,0,0
5826,1,0,0,0,0
5827,1,0,0,0,0
5828,0,0,1,0,0
5829,0,1,0,0,0
5605,1,0,0,0,0
5830,1,0,0,0,0
5832,1,0,0,0,0
5833,1,0,0,0,0
5835,1,0,0,0,0
5836,0,1,0,0,0
5837,1,0,0,0,0
5838,1,0,0,0,0
5839,1,0,0,0,0
5840,1,0,0,0,0
5843,0,0,1,0,0
5844,0,1,0,0,0
5845,0,1,0,0,0
5846,1,0,0,0,0
5847,0,1,0,0,0
5848,1,0,0,0,0
5849,1,0,0,0,0
5831,0,1,0,0,0
5850,1,0,0,0,0
5851,0,0,1,0,0
5852,1,0,0,0,0
5853,0,1,0,0,0
5854,1,0,0,0,0
5855,1,0,0,0,0
5817,1,0,0,0,0
5856,0,1,0,0,0
5857,0,0,1,0,0
5858,1,0,0,0,0
5859,1,0,0,0,0
5860,0,0,1,0,0
5861,1,0,0,0,0
5862,0,1,0,0,0
5863,0,1,0,0,0
5864,0,0,1,0,0
5866,0,0,1,0,0
5867,1,0,0,0,0
5868,0,1,0,0,0
5869,1,0,0,0,0
5870,1,0,0,0,0
5871,0,1,0,0,0
5872,1,0,0,0,0
5873,0,0,1,0,0
5874,1,0,0,0,0
5875,1,0,0,0,0
5876,1,0,0,0,0
5877,1,0,0,0,0
5878,0,0,1,0,0
5879,1,0,0,0,0
5880,1,0,0,0,0
5881,0,0,1,0,0
5882,1,0,0,0,0
5883,1,0,0,0,0
5884,1,0,0,0,0
5885,1,0,0,0,0
5886,1,0,0,0,0
5887,0,0,1,0,0
5888,0,1,0,0,0
5891,1,0,0,0,0
5892,1,0,0,0,0
5889,1,0,0,0,0
5893,1,0,0,0,0
5894,1,0,0,0,0
5895,1,0,0,0,0
5896,0,0,1,0,0
5897,1,0,0,0,0
5898,1,0,0,0,0
5900,1,0,0,0,0
5899,1,0,0,0,0
5901,0,0,1,0,0
5890,0,0,1,0,0
5902,1,0,0,0,0
5903,1,0,0,0,0
5904,1,0,0,0,0
5907,1,0,0,0,0
5908,1,0,0,0,0
5906,1,0,0,0,0
5909,0,1,0,0,0
5910,1,0,0,0,0
5911,0,1,0,0,0
5912,1,0,0,0,0
5913,0,1,0,0,0
5914,0,0,1,0,0
5915,0,0,1,0,0
5916,1,0,0,0,0
5917,1,0,0,0,0
5918,0,0,1,0,0
5919,0,0,1,0,0
5920,1,0,0,0,0
5922,1,0,0,0,0
5921,1,0,0,0,0
5923,0,1,0,0,0
5924,1,0,0,0,0
5925,1,0,0,0,0
5926,0,1,0,0,0
5927,1,0,0,0,0
5928,1,0,0,0,0
5929,0,0,1,0,1
5905,1,0,0,0,0
5930,1,0,0,0,0
5931,1,0,0,0,0
5932,1,0,0,0,0
5933,0,1,0,0,0
5934,1,0,0,0,0
5935,0,0,1,0,0
5937,1,0,0,0,0
5938,0,0,1,0,0
5939,1,0,0,0,0
5940,1,0,0,0,0
5941,1,0,0,0,0
5942,0,0,1,0,0
5943,0,0,1,0,0
5944,0,1,0,0,0
5945,1,0,0,0,0
5946,0,1,0,0,0
5947,0,1,0,0,0
5948,0,0,1,0,0
5950,0,0,1,0,0
5951,0,1,0,0,0
5949,1,0,0,0,0
5954,0,1,0,0,0
5955,1,0,0,0,0
5957,1,0,0,0,0
5952,0,1,0,0,0
5958,0,0,1,0,0
5959,1,0,0,0,0
5961,0,1,0,0,0
5962,0,1,0,0,0
5963,0,1,0,0,0
5953,1,0,0,0,0
5964,1,0,0,0,0
5966,0,1,0,0,0
5936,0,1,0,0,0
5967,0,0,1,0,0
5968,0,0,1,0,0
3992,1,0,0,0,0
5965,1,0,0,0,0
5969,1,0,0,0,0
5970,1,0,0,0,0
5971,0,1,0,0,0
5960,0,1,0,0,0
5972,1,0,0,0,0
5973,0,0,1,0,0
5974,1,0,0,0,0
5975,1,0,0,0,0
5976,1,0,0,0,0
5977,1,0,0,0,0
5978,0,1,0,0,0
5979,0,0,1,0,0
5980,1,0,0,0,0
5981,0,0,1,0,0
5982,1,0,0,0,0
5983,0,0,1,0,0
5984,0,1,0,0,0
5985,1,0,0,0,0
5986,1,0,0,0,0
5987,0,1,0,0,0
5988,1,0,0,0,0
5989,1,0,0,0,0
5956,0,1,0,0,0
5990,0,0,1,0,0
5991,0,1,0,0,0
5993,1,0,0,0,0
5994,0,1,0,0,0
5995,1,0,0,0,0
5996,0,0,1,0,0
5992,1,0,0,0,0
5997,1,0,0,0,0
5998,0,0,1,0,0
5999,0,1,0,0,0
6000,1,0,0,0,0
6002,0,0,1,0,0
6003,0,0,1,0,0
6004,0,0,1,0,0
6005,0,1,0,0,0
